0 annotation: 67
1 annotation: 66
2 annotation: 64
3 annotation: 62
4 annotation: 62
5 annotation: 64
6 annotation: 64
7 annotation: 63
8 annotation: 62
9 annotation: 62
10 annotation: 61
11 annotation: 61
12 annotation: 62
13 annotation: 62
14 annotation: 63
15 annotation: 62
16 annotation: 63
17 annotation: 62
18 annotation: 62
19 annotation: 62
20 annotation: 63
21 annotation: 62
22 annotation: 61
23 annotation: 62
24 annotation: 62
  Annotated, PSIPP,   1,   0,   0,   133.717,   133.717,         0
Unannotated, PSIPP,  71,   0,   2,   303.412, 12112.294,     22917
  Annotated, PSIPP,  71,   0,   3,   338.785, 11196.499,        10
Unannotated, PSIPP,  71,   0,   3,   338.785, 11196.499,     22141
  Annotated, PSIPP,  71,   0,   4,   354.186, 11731.472,        11
Unannotated, PSIPP,  71,   0,   4,   354.186, 11731.472,     23865
  Annotated, PSIPP,  71,   0,   5,   310.647, 10856.588,         9
Unannotated, PSIPP,  71,   0,   5,   310.647, 10856.588,     22828
  Annotated, PSIPP,  71,   0,   6,   307.579, 11631.889,        11
Unannotated, PSIPP,  71,   0,   6,   307.579, 11631.889,     20930
  Annotated, PSIPP,  71,   0,   7,   333.861, 12211.828,        12
Unannotated, PSIPP,  71,   0,   7,   333.861, 12211.828,     24015
  Annotated, PSIPP,  71,   0,   9,   346.501, 11937.459,        12
Unannotated, PSIPP,  71,   0,   9,   346.501, 11937.459,     22516
  Annotated, PSIPP,  71,   0,  11,   327.460, 11186.856,        11
Unannotated, PSIPP,  71,   0,  11,   327.460, 11186.856,     22173
  Annotated, PSIPP,  71,   0,  12,   326.847, 13172.920,        13
Unannotated, PSIPP,  71,   0,  12,   326.847, 13172.920,     24808
  Annotated, PSIPP,  71,   0,  13,   351.123, 12903.006,        14
Unannotated, PSIPP,  71,   0,  13,   351.123, 12903.006,     25383
  Annotated, PSIPP,  71,   0,  15,   342.688, 12289.299,        12
Unannotated, PSIPP,  71,   0,  15,   342.688, 12289.299,     24937
  Annotated, PSIPP,  71,   0,  16,   320.002, 12390.485,        13
Unannotated, PSIPP,  71,   0,  16,   320.002, 12390.485,     23074
  Annotated, PSIPP,  71,   0,  17,   354.110, 14858.968,        16
Unannotated, PSIPP,  71,   0,  17,   354.110, 14858.968,     27348
  Annotated, PSIPP,  71,   0,  18,   305.424, 11698.322,        12
Unannotated, PSIPP,  71,   0,  18,   305.424, 11698.322,     24190
  Annotated, PSIPP,  71,   0,  19,   323.948, 12886.376,        14
Unannotated, PSIPP,  71,   0,  19,   323.948, 12886.376,     24947
  Annotated, PSIPP,  71,   0,  22,   322.781, 11210.667,        11
Unannotated, PSIPP,  71,   0,  22,   322.781, 11210.667,     21841
  Annotated, PSIPP,  72,   0,   0,   316.917, 12605.987,        12
Unannotated, PSIPP,  72,   0,   0,   316.917, 12605.987,     23359
  Annotated, PSIPP,  72,   0,   2,   303.412, 12260.178,        12
Unannotated, PSIPP,  72,   0,   2,   303.412, 12260.178,     23108
  Annotated, PSIPP,  72,   0,   3,   338.785, 11445.040,        11
Unannotated, PSIPP,  72,   0,   3,   338.785, 11445.040,     22214
  Annotated, PSIPP,  72,   0,   4,   354.186, 11907.157,        11
Unannotated, PSIPP,  72,   0,   4,   354.186, 11907.157,     24271
  Annotated, PSIPP,  72,   0,   5,   310.647, 10995.563,        10
Unannotated, PSIPP,  72,   0,   5,   310.647, 10995.563,     23336
  Annotated, PSIPP,  72,   0,   6,   307.579, 11755.223,        11
Unannotated, PSIPP,  72,   0,   6,   307.579, 11755.223,     21246
  Annotated, PSIPP,  72,   0,   7,   333.861, 12364.403,        13
Unannotated, PSIPP,  72,   0,   7,   333.861, 12364.403,     24631
  Annotated, PSIPP,  72,   0,   9,   346.501, 12236.171,        12
Unannotated, PSIPP,  72,   0,   9,   346.501, 12236.171,     23192
  Annotated, PSIPP,  72,   0,  11,   327.460, 11438.082,        11
Unannotated, PSIPP,  72,   0,  11,   327.460, 11438.082,     22712
  Annotated, PSIPP,  72,   0,  12,   326.847, 13353.284,        14
Unannotated, PSIPP,  72,   0,  12,   326.847, 13353.284,     25609
  Annotated, PSIPP,  72,   0,  13,   351.123, 13127.945,        14
Unannotated, PSIPP,  72,   0,  13,   351.123, 13127.945,     25770
  Annotated, PSIPP,  72,   0,  15,   342.688, 12481.889,        12
Unannotated, PSIPP,  72,   0,  15,   342.688, 12481.889,     25586
  Annotated, PSIPP,  72,   0,  16,   320.002, 12612.788,        14
Unannotated, PSIPP,  72,   0,  16,   320.002, 12612.788,     23469
  Annotated, PSIPP,  72,   0,  17,   354.110, 15048.366,        16
Unannotated, PSIPP,  72,   0,  17,   354.110, 15048.366,     27545
  Annotated, PSIPP,  72,   0,  18,   305.424, 11928.799,        12
Unannotated, PSIPP,  72,   0,  18,   305.424, 11928.799,     24445
  Annotated, PSIPP,  72,   0,  19,   323.948, 12981.074,        14
Unannotated, PSIPP,  72,   0,  19,   323.948, 12981.074,     25117
  Annotated, PSIPP,  72,   0,  22,   322.781, 11321.886,        11
Unannotated, PSIPP,  72,   0,  22,   322.781, 11321.886,     22235
  Annotated, PSIPP,  73,   0,   0,   316.917, 12920.347,        13
Unannotated, PSIPP,  73,   0,   0,   316.917, 12920.347,     23563
  Annotated, PSIPP,  73,   0,   2,   303.412, 12385.146,        12
Unannotated, PSIPP,  73,   0,   2,   303.412, 12385.146,     23258
  Annotated, PSIPP,  73,   0,   3,   338.785, 11531.528,        11
Unannotated, PSIPP,  73,   0,   3,   338.785, 11531.528,     22758
  Annotated, PSIPP,  73,   0,   4,   354.186, 12130.035,        12
Unannotated, PSIPP,  73,   0,   4,   354.186, 12130.035,     24570
  Annotated, PSIPP,  73,   0,   5,   310.647, 11089.008,        10
Unannotated, PSIPP,  73,   0,   5,   310.647, 11089.008,     23759
  Annotated, PSIPP,  73,   0,   6,   307.579, 11914.604,        11
Unannotated, PSIPP,  73,   0,   6,   307.579, 11914.604,     21512
  Annotated, PSIPP,  73,   0,   7,   333.861, 12613.599,        14
Unannotated, PSIPP,  73,   0,   7,   333.861, 12613.599,     25120
  Annotated, PSIPP,  73,   0,   9,   346.501, 12444.233,        13
Unannotated, PSIPP,  73,   0,   9,   346.501, 12444.233,     23800
  Annotated, PSIPP,  73,   0,  11,   327.460, 11651.627,        11
Unannotated, PSIPP,  73,   0,  11,   327.460, 11651.627,     23341
  Annotated, PSIPP,  73,   0,  12,   326.847, 13582.430,        14
Unannotated, PSIPP,  73,   0,  12,   326.847, 13582.430,     25712
  Annotated, PSIPP,  73,   0,  13,   351.123, 13312.045,        15
Unannotated, PSIPP,  73,   0,  13,   351.123, 13312.045,     25875
  Annotated, PSIPP,  73,   0,  15,   342.688, 12567.804,        13
Unannotated, PSIPP,  73,   0,  15,   342.688, 12567.804,     25867
  Annotated, PSIPP,  73,   0,  16,   320.002, 12835.818,        14
Unannotated, PSIPP,  73,   0,  16,   320.002, 12835.818,     23623
  Annotated, PSIPP,  73,   0,  17,   354.110, 15298.770,        17
Unannotated, PSIPP,  73,   0,  17,   354.110, 15298.770,     27842
  Annotated, PSIPP,  73,   0,  18,   305.424, 12225.786,        13
Unannotated, PSIPP,  73,   0,  18,   305.424, 12225.786,     24881
  Annotated, PSIPP,  73,   0,  19,   323.948, 13201.595,        15
Unannotated, PSIPP,  73,   0,  19,   323.948, 13201.595,     25218
  Annotated, PSIPP,  73,   0,  22,   322.781, 11594.888,        11
Unannotated, PSIPP,  73,   0,  22,   322.781, 11594.888,     22524
  Annotated, PSIPP,  74,   0,   0,   316.917, 12985.870,        13
Unannotated, PSIPP,  74,   0,   0,   316.917, 12985.870,     24164
  Annotated, PSIPP,  74,   0,   2,   303.412, 12530.811,        12
Unannotated, PSIPP,  74,   0,   2,   303.412, 12530.811,     23529
  Annotated, PSIPP,  74,   0,   3,   338.785, 11660.550,        11
Unannotated, PSIPP,  74,   0,   3,   338.785, 11660.550,     22880
  Annotated, PSIPP,  74,   0,   4,   354.186, 12315.148,        12
Unannotated, PSIPP,  74,   0,   4,   354.186, 12315.148,     24851
  Annotated, PSIPP,  74,   0,   5,   310.647, 11123.774,        10
Unannotated, PSIPP,  74,   0,   5,   310.647, 11123.774,     23935
  Annotated, PSIPP,  74,   0,   6,   307.579, 12109.319,        12
Unannotated, PSIPP,  74,   0,   6,   307.579, 12109.319,     21738
  Annotated, PSIPP,  74,   0,   7,   333.861, 12887.145,        14
Unannotated, PSIPP,  74,   0,   7,   333.861, 12887.145,     25427
  Annotated, PSIPP,  74,   0,   9,   346.501, 12635.002,        13
Unannotated, PSIPP,  74,   0,   9,   346.501, 12635.002,     24201
  Annotated, PSIPP,  74,   0,  11,   327.460, 11965.810,        11
Unannotated, PSIPP,  74,   0,  11,   327.460, 11965.810,     23824
  Annotated, PSIPP,  74,   0,  12,   326.847, 13796.211,        14
Unannotated, PSIPP,  74,   0,  12,   326.847, 13796.211,     26290
  Annotated, PSIPP,  74,   0,  13,   351.123, 13559.941,        15
Unannotated, PSIPP,  74,   0,  13,   351.123, 13559.941,     26121
  Annotated, PSIPP,  74,   0,  15,   342.688, 12605.090,        13
Unannotated, PSIPP,  74,   0,  15,   342.688, 12605.090,     26260
  Annotated, PSIPP,  74,   0,  16,   320.002, 12901.615,        16
Unannotated, PSIPP,  74,   0,  16,   320.002, 12901.615,     24236
  Annotated, PSIPP,  74,   0,  17,   354.110, 15528.925,        17
Unannotated, PSIPP,  74,   0,  17,   354.110, 15528.925,     28284
  Annotated, PSIPP,  74,   0,  18,   305.424, 12396.457,        13
Unannotated, PSIPP,  74,   0,  18,   305.424, 12396.457,     25600
  Annotated, PSIPP,  74,   0,  19,   323.948, 13323.772,        15
Unannotated, PSIPP,  74,   0,  19,   323.948, 13323.772,     25588
  Annotated, PSIPP,  74,   0,  22,   322.781, 11855.566,        11
Unannotated, PSIPP,  74,   0,  22,   322.781, 11855.566,     22696
  Annotated, PSIPP,  75,   0,   0,   316.917, 13181.016,        13
Unannotated, PSIPP,  75,   0,   0,   316.917, 13181.016,     24151
  Annotated, PSIPP,  75,   0,   2,   303.412, 12570.483,        12
Unannotated, PSIPP,  75,   0,   2,   303.412, 12570.483,     23714
  Annotated, PSIPP,  75,   0,   3,   338.785, 11869.197,        11
Unannotated, PSIPP,  75,   0,   3,   338.785, 11869.197,     23234
  Annotated, PSIPP,  75,   0,   4,   354.186, 12502.669,        12
Unannotated, PSIPP,  75,   0,   4,   354.186, 12502.669,     25164
  Annotated, PSIPP,  75,   0,   5,   310.647, 11311.040,        10
Unannotated, PSIPP,  75,   0,   5,   310.647, 11311.040,     23876
  Annotated, PSIPP,  75,   0,   6,   307.579, 12368.759,        12
Unannotated, PSIPP,  75,   0,   6,   307.579, 12368.759,     22116
  Annotated, PSIPP,  75,   0,   7,   333.861, 13156.972,        14
Unannotated, PSIPP,  75,   0,   7,   333.861, 13156.972,     25928
  Annotated, PSIPP,  75,   0,   9,   346.501, 12799.531,        13
Unannotated, PSIPP,  75,   0,   9,   346.501, 12799.531,     24627
  Annotated, PSIPP,  75,   0,  12,   326.847, 14070.228,        15
Unannotated, PSIPP,  75,   0,  12,   326.847, 14070.228,     26473
  Annotated, PSIPP,  75,   0,  13,   351.123, 13745.211,        15
Unannotated, PSIPP,  75,   0,  13,   351.123, 13745.211,     26147
  Annotated, PSIPP,  75,   0,  15,   342.688, 12776.341,        13
Unannotated, PSIPP,  75,   0,  15,   342.688, 12776.341,     26292
  Annotated, PSIPP,  75,   0,  16,   320.002, 12991.415,        14
Unannotated, PSIPP,  75,   0,  16,   320.002, 12991.415,     24462
  Annotated, PSIPP,  75,   0,  17,   354.110, 15744.454,        18
Unannotated, PSIPP,  75,   0,  17,   354.110, 15744.454,     28663
  Annotated, PSIPP,  75,   0,  18,   305.424, 12443.551,        13
Unannotated, PSIPP,  75,   0,  18,   305.424, 12443.551,     25941
  Annotated, PSIPP,  75,   0,  19,   323.948, 13507.985,        15
Unannotated, PSIPP,  75,   0,  19,   323.948, 13507.985,     25730
  Annotated, PSIPP,  75,   0,  22,   322.781, 11924.093,        12
Unannotated, PSIPP,  75,   0,  22,   322.781, 11924.093,     23091
  Annotated, PSIPP,  76,   0,   0,   316.917, 13443.562,        14
Unannotated, PSIPP,  76,   0,   0,   316.917, 13443.562,     24624
  Annotated, PSIPP,  76,   0,   2,   303.412, 12780.362,        13
Unannotated, PSIPP,  76,   0,   2,   303.412, 12780.362,     23868
  Annotated, PSIPP,  76,   0,   3,   338.785, 12034.488,        11
Unannotated, PSIPP,  76,   0,   3,   338.785, 12034.488,     23737
  Annotated, PSIPP,  76,   0,   4,   354.186, 12784.713,        13
Unannotated, PSIPP,  76,   0,   4,   354.186, 12784.713,     25310
  Annotated, PSIPP,  76,   0,   5,   310.647, 11587.829,        10
Unannotated, PSIPP,  76,   0,   5,   310.647, 11587.829,     24431
  Annotated, PSIPP,  76,   0,   6,   307.579, 12545.728,        13
Unannotated, PSIPP,  76,   0,   6,   307.579, 12545.728,     22724
  Annotated, PSIPP,  76,   0,   7,   333.861, 13190.573,        14
Unannotated, PSIPP,  76,   0,   7,   333.861, 13190.573,     26535
  Annotated, PSIPP,  76,   0,   9,   346.501, 13002.232,        13
Unannotated, PSIPP,  76,   0,   9,   346.501, 13002.232,     24844
  Annotated, PSIPP,  76,   0,  12,   326.847, 14260.156,        15
Unannotated, PSIPP,  76,   0,  12,   326.847, 14260.156,     27051
  Annotated, PSIPP,  76,   0,  13,   351.123, 13921.509,        15
Unannotated, PSIPP,  76,   0,  13,   351.123, 13921.509,     26360
  Annotated, PSIPP,  76,   0,  15,   342.688, 12938.409,        13
Unannotated, PSIPP,  76,   0,  15,   342.688, 12938.409,     26640
  Annotated, PSIPP,  76,   0,  16,   320.002, 13215.073,        15
Unannotated, PSIPP,  76,   0,  16,   320.002, 13215.073,     24586
  Annotated, PSIPP,  76,   0,  17,   354.110, 15905.280,        18
Unannotated, PSIPP,  76,   0,  17,   354.110, 15905.280,     28694
  Annotated, PSIPP,  76,   0,  18,   305.424, 12742.886,        13
Unannotated, PSIPP,  76,   0,  18,   305.424, 12742.886,     26027
  Annotated, PSIPP,  76,   0,  19,   323.948, 13830.661,        15
Unannotated, PSIPP,  76,   0,  19,   323.948, 13830.661,     26182
  Annotated, PSIPP,  76,   0,  22,   322.781, 12141.424,        12
Unannotated, PSIPP,  76,   0,  22,   322.781, 12141.424,     23288
  Annotated, PSIPP,  77,   0,   0,   316.917, 13722.244,        14
Unannotated, PSIPP,  77,   0,   0,   316.917, 13722.244,     24967
  Annotated, PSIPP,  77,   0,   2,   303.412, 12961.635,        13
Unannotated, PSIPP,  77,   0,   2,   303.412, 12961.635,     24080
  Annotated, PSIPP,  77,   0,   3,   338.785, 12373.260,        12
Unannotated, PSIPP,  77,   0,   3,   338.785, 12373.260,     24200
  Annotated, PSIPP,  77,   0,   4,   354.186, 12987.891,        13
Unannotated, PSIPP,  77,   0,   4,   354.186, 12987.891,     25850
  Annotated, PSIPP,  77,   0,   5,   310.647, 11880.623,        12
Unannotated, PSIPP,  77,   0,   5,   310.647, 11880.623,     25013
  Annotated, PSIPP,  77,   0,   6,   307.579, 12767.245,        12
Unannotated, PSIPP,  77,   0,   6,   307.579, 12767.245,     23332
  Annotated, PSIPP,  77,   0,   7,   333.861, 13277.036,        14
Unannotated, PSIPP,  77,   0,   7,   333.861, 13277.036,     26760
  Annotated, PSIPP,  77,   0,   9,   346.501, 13217.242,        14
Unannotated, PSIPP,  77,   0,   9,   346.501, 13217.242,     25497
  Annotated, PSIPP,  77,   0,  12,   326.847, 14375.569,        15
Unannotated, PSIPP,  77,   0,  12,   326.847, 14375.569,     27590
  Annotated, PSIPP,  77,   0,  13,   351.123, 14172.707,        16
Unannotated, PSIPP,  77,   0,  13,   351.123, 14172.707,     26735
  Annotated, PSIPP,  77,   0,  15,   342.688, 13111.605,        13
Unannotated, PSIPP,  77,   0,  15,   342.688, 13111.605,     26934
  Annotated, PSIPP,  77,   0,  16,   320.002, 13453.169,        15
Unannotated, PSIPP,  77,   0,  16,   320.002, 13453.169,     25334
  Annotated, PSIPP,  77,   0,  17,   354.110, 16223.875,        18
Unannotated, PSIPP,  77,   0,  17,   354.110, 16223.875,     29169
  Annotated, PSIPP,  77,   0,  18,   305.424, 12871.313,        14
Unannotated, PSIPP,  77,   0,  18,   305.424, 12871.313,     26777
  Annotated, PSIPP,  77,   0,  19,   323.948, 13957.210,        16
Unannotated, PSIPP,  77,   0,  19,   323.948, 13957.210,     26832
  Annotated, PSIPP,  77,   0,  22,   376.033, 12517.457,        12
Unannotated, PSIPP,  77,   0,  22,   376.033, 12517.457,     23635
  Annotated, PSIPP,  78,   0,   0,   316.917, 14016.429,        15
Unannotated, PSIPP,  78,   0,   0,   316.917, 14016.429,     25566
  Annotated, PSIPP,  78,   0,   2,   303.412, 13036.903,        13
Unannotated, PSIPP,  78,   0,   2,   303.412, 13036.903,     24360
  Annotated, PSIPP,  78,   0,   3,   338.785, 12607.276,        12
Unannotated, PSIPP,  78,   0,   3,   338.785, 12607.276,     24916
  Annotated, PSIPP,  78,   0,   4,   354.186, 13225.817,        14
Unannotated, PSIPP,  78,   0,   4,   354.186, 13225.817,     26230
  Annotated, PSIPP,  78,   0,   5,   310.647, 12085.473,        11
Unannotated, PSIPP,  78,   0,   5,   310.647, 12085.473,     25602
  Annotated, PSIPP,  78,   0,   6,   307.579, 12940.524,        13
Unannotated, PSIPP,  78,   0,   6,   307.579, 12940.524,     23813
  Annotated, PSIPP,  78,   0,   7,   333.861, 13415.436,        15
Unannotated, PSIPP,  78,   0,   7,   333.861, 13415.436,     26820
  Annotated, PSIPP,  78,   0,   9,   346.501, 13361.132,        14
Unannotated, PSIPP,  78,   0,   9,   346.501, 13361.132,     26008
  Annotated, PSIPP,  78,   0,  12,   326.847, 14652.882,        16
Unannotated, PSIPP,  78,   0,  12,   326.847, 14652.882,     27788
  Annotated, PSIPP,  78,   0,  13,   351.123, 14433.365,        16
Unannotated, PSIPP,  78,   0,  13,   351.123, 14433.365,     27666
  Annotated, PSIPP,  78,   0,  15,   342.688, 13333.499,        14
Unannotated, PSIPP,  78,   0,  15,   342.688, 13333.499,     27236
  Annotated, PSIPP,  78,   0,  16,   320.002, 13734.798,        16
Unannotated, PSIPP,  78,   0,  16,   320.002, 13734.798,     25940
  Annotated, PSIPP,  78,   0,  17,   354.110, 16463.332,        19
Unannotated, PSIPP,  78,   0,  17,   354.110, 16463.332,     29768
  Annotated, PSIPP,  78,   0,  19,   323.948, 14054.206,        15
Unannotated, PSIPP,  78,   0,  19,   323.948, 14054.206,     27157
  Annotated, PSIPP,  78,   0,  22,   376.033, 12776.324,        13
Unannotated, PSIPP,  78,   0,  22,   376.033, 12776.324,     24513
  Annotated, PSIPP,  79,   0,   0,   316.917, 14148.644,        15
Unannotated, PSIPP,  79,   0,   0,   316.917, 14148.644,     26082
  Annotated, PSIPP,  79,   0,   2,   303.412, 13336.439,        14
Unannotated, PSIPP,  79,   0,   2,   303.412, 13336.439,     24560
  Annotated, PSIPP,  79,   0,   3,   338.785, 12912.261,        13
Unannotated, PSIPP,  79,   0,   3,   338.785, 12912.261,     25046
  Annotated, PSIPP,  79,   0,   4,   354.186, 13356.421,        14
Unannotated, PSIPP,  79,   0,   4,   354.186, 13356.421,     26524
  Annotated, PSIPP,  79,   0,   5,   310.647, 12275.938,        12
Unannotated, PSIPP,  79,   0,   5,   310.647, 12275.938,     25946
  Annotated, PSIPP,  79,   0,   7,   333.861, 13447.777,        15
Unannotated, PSIPP,  79,   0,   7,   333.861, 13447.777,     27232
  Annotated, PSIPP,  79,   0,   9,   346.501, 13561.357,        14
Unannotated, PSIPP,  79,   0,   9,   346.501, 13561.357,     26559
  Annotated, PSIPP,  79,   0,  12,   326.847, 14848.485,        16
Unannotated, PSIPP,  79,   0,  12,   326.847, 14848.485,     28045
  Annotated, PSIPP,  79,   0,  13,   351.123, 14698.033,        17
Unannotated, PSIPP,  79,   0,  13,   351.123, 14698.033,     28254
  Annotated, PSIPP,  79,   0,  15,   342.688, 13466.995,        14
Unannotated, PSIPP,  79,   0,  15,   342.688, 13466.995,     27769
  Annotated, PSIPP,  79,   0,  16,   320.002, 14027.568,        16
Unannotated, PSIPP,  79,   0,  16,   320.002, 14027.568,     26565
  Annotated, PSIPP,  79,   0,  17,   354.110, 16745.700,        20
  Annotated, PSIPP,  79,   0,  19,   323.948, 14176.339,        16
Unannotated, PSIPP,  79,   0,  19,   323.948, 14176.339,     27445
  Annotated, PSIPP,  79,   0,  22,   376.033, 12942.831,        13
